time,altitude,velocity,accel_bias,alt (bmp),vert_accel
8.5939,701.4440,-0.5033,-0.0084,702.9545,-0.0785
8.6140,701.4416,-0.5037,-0.0085,702.9694,-0.0795
8.6341,701.4392,-0.5042,-0.0085,702.9694,-0.0784
8.6542,701.4368,-0.5046,-0.0086,702.9694,-0.0799
8.6744,701.4345,-0.5050,-0.0087,702.9694,-0.0790
8.6945,701.4321,-0.5054,-0.0087,702.9545,-0.0780
8.7146,701.4297,-0.5058,-0.0088,702.9545,-0.0755
8.7347,701.4273,-0.5062,-0.0089,702.9545,-0.0714
8.7548,701.4247,-0.5065,-0.0089,702.8925,-0.0738
8.7749,701.4220,-0.5068,-0.0090,702.8925,-0.0686
8.7950,701.4192,-0.5071,-0.0090,702.8772,-0.0696
8.8152,701.4165,-0.5074,-0.0091,702.8772,-0.0718
8.8353,701.4137,-0.5077,-0.0091,702.8772,-0.0698
8.8554,701.4109,-0.5080,-0.0092,702.8619,-0.0727
8.8755,701.4080,-0.5083,-0.0093,702.8619,-0.0689
8.8956,701.4052,-0.5086,-0.0093,702.8619,-0.0704
8.9157,701.4024,-0.5089,-0.0094,702.8619,-0.0676
8.9358,701.3996,-0.5092,-0.0094,702.8619,-0.0731
8.9560,701.3967,-0.5095,-0.0095,702.8619,-0.0733
8.9761,701.3939,-0.5099,-0.0096,702.8619,-0.0740
8.9962,701.3912,-0.5101,-0.0096,702.8772,-0.0658
9.0163,701.3884,-0.5103,-0.0097,702.8772,-0.0685
9.0364,701.3858,-0.5105,-0.0097,702.8772,-0.0685
9.0565,701.3831,-0.5108,-0.0098,702.8772,-0.0742
9.0766,701.3804,-0.5112,-0.0099,702.8772,-0.0786
9.0968,701.3777,-0.5116,-0.0099,702.9075,-0.0787
9.1169,701.3752,-0.5120,-0.0100,702.9075,-0.0749
9.1370,701.3727,-0.5123,-0.0100,702.9075,-0.0761
9.1571,701.3702,-0.5127,-0.0101,702.9075,-0.0809
9.1772,701.3677,-0.5131,-0.0102,702.9075,-0.0783
9.1974,701.3652,-0.5135,-0.0102,702.9075,-0.0773
9.2175,701.3627,-0.5138,-0.0103,702.9075,-0.0746
9.2376,701.3602,-0.5142,-0.0103,702.9075,-0.0789
9.2577,701.3578,-0.5145,-0.0104,702.9381,-0.0795
9.2778,701.3555,-0.5148,-0.0105,702.9381,-0.0743
9.2980,701.3532,-0.5150,-0.0105,702.9534,-0.0670
9.3181,701.3509,-0.5152,-0.0106,702.9534,-0.0711
9.3382,701.3487,-0.5154,-0.0107,702.9534,-0.0737
9.3583,701.3465,-0.5156,-0.0107,702.9534,-0.0743
9.3785,701.3437,-0.5161,-0.0108,702.9534,-0.0863
9.3986,701.3415,-0.5166,-0.0109,702.9534,-0.0824
9.4187,701.3393,-0.5171,-0.0109,702.9534,-0.0911
9.4388,701.3371,-0.5176,-0.0110,702.9534,-0.0845
9.4589,701.3349,-0.5179,-0.0111,702.9381,-0.0732
9.4790,701.3326,-0.5183,-0.0111,702.9381,-0.0812
9.4991,701.3303,-0.5185,-0.0112,702.9381,-0.0740
9.5193,701.3281,-0.5189,-0.0113,702.9381,-0.0815
9.5394,701.3258,-0.5192,-0.0113,702.9381,-0.0754
9.5595,701.3235,-0.5194,-0.0114,702.9381,-0.0521
9.5803,701.3213,-0.5199,-0.0115,702.9381,-0.0836
9.6004,701.3190,-0.5201,-0.0115,702.9231,-0.0642
9.6206,701.3167,-0.5205,-0.0116,702.9231,-0.0834
9.6407,701.3144,-0.5209,-0.0116,702.9231,-0.0702
9.6608,701.3120,-0.5212,-0.0117,702.9075,-0.0851
9.6809,701.3097,-0.5215,-0.0118,702.9075,-0.0736
9.7010,701.3073,-0.5218,-0.0118,702.8925,-0.0759
9.7211,701.3048,-0.5221,-0.0119,702.8925,-0.0812
9.7412,701.3024,-0.5224,-0.0120,702.8925,-0.0785
9.7614,701.3001,-0.5227,-0.0120,702.9231,-0.0869
9.7815,701.2978,-0.5232,-0.0121,702.9231,-0.0843
9.8016,701.2956,-0.5237,-0.0122,702.9381,-0.0934
9.8218,701.2934,-0.5239,-0.0122,702.9381,-0.0690
9.8419,701.2912,-0.5244,-0.0123,702.9381,-0.0956
9.8621,701.2891,-0.5247,-0.0124,702.9534,-0.0753
9.8822,701.2870,-0.5251,-0.0124,702.9534,-0.0876
9.9023,701.2848,-0.5255,-0.0125,702.9381,-0.0744
9.9224,701.2827,-0.5258,-0.0126,702.9381,-0.0858
9.9425,701.2805,-0.5262,-0.0126,702.9381,-0.0811
9.9626,701.2783,-0.5265,-0.0127,702.9381,-0.0811
9.9827,701.2762,-0.5269,-0.0128,702.9381,-0.0811
10.0029,701.2740,-0.5270,-0.0128,702.9381,-0.0708
10.0230,701.2719,-0.5272,-0.0129,702.9381,-0.0759
10.0431,701.2697,-0.5272,-0.0130,702.9381,-0.0625
10.0632,701.2670,-0.5274,-0.0130,702.9231,-0.0737
10.0833,701.2648,-0.5275,-0.0131,702.9231,-0.0685
10.1034,701.2626,-0.5276,-0.0132,702.9381,-0.0703
10.1236,701.2605,-0.5276,-0.0132,702.9381,-0.0690
10.1437,701.2585,-0.5276,-0.0133,702.9231,-0.0673
10.1638,701.2563,-0.5276,-0.0134,702.9231,-0.0644
10.1839,701.2542,-0.5276,-0.0134,702.9231,-0.0625
10.2040,701.2521,-0.5276,-0.0135,702.9381,-0.0684
10.2241,701.2500,-0.5277,-0.0136,702.9381,-0.0743
10.2442,701.2480,-0.5278,-0.0136,702.9381,-0.0778
10.2644,701.2459,-0.5281,-0.0137,702.9381,-0.0799
10.2845,701.2439,-0.5284,-0.0138,702.9381,-0.0839
10.3046,701.2420,-0.5286,-0.0138,702.9687,-0.0805
10.3247,701.2401,-0.5288,-0.0139,702.9687,-0.0771
10.3448,701.2382,-0.5291,-0.0140,702.9840,-0.0817
10.3649,701.2365,-0.5293,-0.0141,702.9840,-0.0795
10.3851,701.2347,-0.5296,-0.0141,702.9840,-0.0802
10.4052,701.2330,-0.5298,-0.0142,702.9994,-0.0833
10.4253,701.2313,-0.5300,-0.0143,702.9994,-0.0793
10.4454,701.2296,-0.5302,-0.0143,703.0296,-0.0804
10.4656,701.2280,-0.5304,-0.0144,703.0296,-0.0848
10.4858,701.2265,-0.5306,-0.0145,703.0296,-0.0777
10.5059,701.2248,-0.5307,-0.0145,702.9656,-0.0764
10.5260,701.2230,-0.5308,-0.0146,702.9656,-0.0784
10.5461,701.2212,-0.5309,-0.0147,702.9809,-0.0753
10.5663,701.2194,-0.5310,-0.0148,702.9809,-0.0810
10.5864,701.2177,-0.5311,-0.0148,702.9809,-0.0759
10.6065,701.2160,-0.5312,-0.0149,702.9959,-0.0763
10.6266,701.2144,-0.5313,-0.0150,702.9959,-0.0793
10.6467,701.2127,-0.5314,-0.0150,702.9809,-0.0764
10.6668,701.2110,-0.5316,-0.0151,702.9809,-0.0828
10.6870,701.2093,-0.5318,-0.0152,702.9809,-0.0823
10.7071,701.2076,-0.5320,-0.0153,702.9959,-0.0847
10.7272,701.2060,-0.5323,-0.0153,702.9959,-0.0822
10.7473,701.2044,-0.5325,-0.0154,702.9809,-0.0810
10.7674,701.2027,-0.5326,-0.0155,702.9809,-0.0745
10.7876,701.2010,-0.5326,-0.0155,702.9809,-0.0704
10.8077,701.1994,-0.5325,-0.0156,702.9959,-0.0675
10.8278,701.1978,-0.5325,-0.0157,702.9959,-0.0741
10.8479,701.1958,-0.5326,-0.0158,702.9809,-0.0813
10.8680,701.1941,-0.5329,-0.0158,702.9809,-0.0879
10.8881,701.1925,-0.5332,-0.0159,702.9809,-0.0859
10.9083,701.1909,-0.5335,-0.0160,702.9959,-0.0855
10.9284,701.1893,-0.5337,-0.0161,702.9959,-0.0869
10.9485,701.1878,-0.5340,-0.0161,702.9959,-0.0862
10.9686,701.1862,-0.5341,-0.0162,702.9959,-0.0740
10.9887,701.1846,-0.5342,-0.0163,702.9959,-0.0806
11.0088,701.1830,-0.5343,-0.0164,702.9809,-0.0775
11.0289,701.1814,-0.5344,-0.0164,702.9809,-0.0770
11.0491,701.1798,-0.5344,-0.0165,702.9959,-0.0699
11.0692,701.1783,-0.5343,-0.0166,702.9959,-0.0711
11.0893,701.1768,-0.5342,-0.0166,702.9959,-0.0653
11.1094,701.1753,-0.5341,-0.0167,702.9959,-0.0700
11.1295,701.1738,-0.5340,-0.0168,702.9959,-0.0689
11.1497,701.1723,-0.5339,-0.0169,702.9959,-0.0685
11.1698,701.1708,-0.5338,-0.0169,702.9959,-0.0775
11.1900,701.1693,-0.5339,-0.0170,702.9959,-0.0811
11.2101,701.1678,-0.5340,-0.0171,702.9959,-0.0756
11.2302,701.1664,-0.5340,-0.0172,702.9959,-0.0801
11.2503,701.1649,-0.5339,-0.0172,702.9959,-0.0732
11.2704,701.1635,-0.5339,-0.0173,702.9959,-0.0734
11.2906,701.1621,-0.5339,-0.0174,702.9959,-0.0709
11.3107,701.1607,-0.5339,-0.0174,703.0265,-0.0797
11.3308,701.1595,-0.5339,-0.0175,703.0265,-0.0762
11.3511,701.1582,-0.5338,-0.0176,703.0571,-0.0785
11.3712,701.1571,-0.5339,-0.0177,703.0571,-0.0749
11.3914,701.1560,-0.5338,-0.0177,703.0571,-0.0718
11.4115,701.1551,-0.5336,-0.0178,703.0874,-0.0744
11.4316,701.1541,-0.5334,-0.0179,703.0874,-0.0634
11.4517,701.1532,-0.5332,-0.0180,703.1031,-0.0697
11.4718,701.1524,-0.5331,-0.0181,703.1031,-0.0763
11.4919,701.1516,-0.5330,-0.0181,703.1031,-0.0747
11.5120,701.1508,-0.5328,-0.0182,703.1031,-0.0726
11.5322,701.1500,-0.5327,-0.0183,703.1031,-0.0779
11.5523,701.1491,-0.5325,-0.0184,703.1031,-0.0665
11.5724,701.1483,-0.5324,-0.0184,703.1031,-0.0716
11.5926,701.1476,-0.5322,-0.0185,703.1031,-0.0728
11.6127,701.1466,-0.5320,-0.0186,703.1031,-0.0729
11.6328,701.1458,-0.5319,-0.0187,703.1031,-0.0754
11.6529,701.1450,-0.5317,-0.0188,703.1031,-0.0716
11.6730,701.1443,-0.5316,-0.0189,703.1031,-0.0777
11.6931,701.1435,-0.5315,-0.0189,703.1181,-0.0800
11.7132,701.1428,-0.5315,-0.0190,703.1181,-0.0820
11.7333,701.1422,-0.5315,-0.0191,703.1181,-0.0840
11.7535,701.1415,-0.5316,-0.0192,703.1181,-0.0875
11.7736,701.1408,-0.5317,-0.0193,703.1181,-0.0821
11.7937,701.1402,-0.5318,-0.0193,703.1031,-0.0939
11.8139,701.1394,-0.5319,-0.0194,703.1031,-0.0907
11.8340,701.1387,-0.5320,-0.0195,703.1031,-0.0858
11.8541,701.1377,-0.5321,-0.0196,703.0108,-0.0843
11.8742,701.1365,-0.5323,-0.0196,703.0108,-0.0863
11.8943,701.1353,-0.5324,-0.0197,703.0108,-0.0867
11.9144,701.1341,-0.5326,-0.0198,703.0108,-0.0884
11.9354,701.1329,-0.5326,-0.0199,703.0108,-0.0827
11.9555,701.1318,-0.5326,-0.0199,703.0108,-0.0780
11.9756,701.1306,-0.5326,-0.0200,703.0108,-0.0778
11.9957,701.1294,-0.5326,-0.0201,702.9952,-0.0778
12.0159,701.1282,-0.5326,-0.0202,702.9952,-0.0865
12.0360,701.1269,-0.5327,-0.0202,702.9952,-0.0840
12.0561,701.1257,-0.5328,-0.0203,702.9952,-0.0797
12.0762,701.1245,-0.5327,-0.0204,702.9952,-0.0740
12.0963,701.1232,-0.5326,-0.0205,702.9336,-0.0744
12.1165,701.1217,-0.5324,-0.0205,702.9336,-0.0679
12.1366,701.1202,-0.5323,-0.0206,702.9336,-0.0680
12.1567,701.1187,-0.5320,-0.0207,702.9489,-0.0694
12.1768,701.1173,-0.5319,-0.0208,702.9489,-0.0706
12.1969,701.1159,-0.5317,-0.0208,702.9489,-0.0670
12.2170,701.1145,-0.5314,-0.0209,702.9489,-0.0684
12.2371,701.1132,-0.5312,-0.0210,702.9489,-0.0693
12.2572,701.1118,-0.5310,-0.0211,702.9489,-0.0663
12.2773,701.1105,-0.5308,-0.0211,702.9489,-0.0735
12.2974,701.1091,-0.5308,-0.0212,702.9489,-0.0806
12.3176,701.1074,-0.5307,-0.0213,702.9489,-0.0801
12.3377,701.1064,-0.5308,-0.0213,702.9489,-0.0831
12.3578,701.1048,-0.5308,-0.0214,702.9489,-0.0796
12.3779,701.1035,-0.5308,-0.0215,702.9489,-0.0788
12.3980,701.1022,-0.5308,-0.0216,702.9489,-0.0802
12.4181,701.1008,-0.5308,-0.0217,702.9489,-0.0760
12.4382,701.0996,-0.5307,-0.0217,702.9489,-0.0760
12.4583,701.0980,-0.5306,-0.0218,702.8845,-0.0743
12.4785,701.0964,-0.5305,-0.0219,702.8845,-0.0765
12.4986,701.0948,-0.5304,-0.0219,702.8692,-0.0766
12.5187,701.0931,-0.5304,-0.0220,702.8692,-0.0844
12.5388,701.0915,-0.5304,-0.0221,702.8692,-0.0777
12.5589,701.0899,-0.5303,-0.0222,702.8845,-0.0733
12.5791,701.0884,-0.5303,-0.0222,702.8845,-0.0816
12.5992,701.0868,-0.5301,-0.0223,702.8692,-0.0633
12.6193,701.0852,-0.5301,-0.0224,702.8692,-0.0823
12.6394,701.0836,-0.5300,-0.0224,702.8692,-0.0753
12.6595,701.0819,-0.5301,-0.0225,702.8385,-0.0807
12.6797,701.0801,-0.5302,-0.0226,702.8385,-0.0864
12.6998,701.0784,-0.5301,-0.0227,702.8236,-0.0686
12.7199,701.0766,-0.5300,-0.0227,702.8236,-0.0779
12.7400,701.0748,-0.5299,-0.0228,702.8236,-0.0671
12.7601,701.0731,-0.5298,-0.0229,702.8385,-0.0743
12.7802,701.0714,-0.5297,-0.0229,702.8385,-0.0739
12.8004,701.0697,-0.5296,-0.0230,702.8385,-0.0798
12.8205,701.0680,-0.5295,-0.0231,702.8385,-0.0725
12.8406,701.0663,-0.5294,-0.0232,702.8385,-0.0801
12.8607,701.0645,-0.5295,-0.0232,702.7922,-0.0809
12.8808,701.0626,-0.5296,-0.0233,702.7922,-0.0825
12.9009,701.0608,-0.5295,-0.0234,702.7922,-0.0686
12.9210,701.0589,-0.5295,-0.0234,702.7922,-0.0851
12.9412,701.0571,-0.5295,-0.0235,702.7922,-0.0799
12.9613,701.0553,-0.5296,-0.0236,702.8072,-0.0817
12.9814,701.0535,-0.5295,-0.0236,702.8072,-0.0792
13.0015,701.0518,-0.5294,-0.0237,702.8072,-0.0699
13.0217,701.0501,-0.5293,-0.0238,702.8072,-0.0741
13.0418,701.0483,-0.5291,-0.0239,702.8072,-0.0683
13.0619,701.0466,-0.5288,-0.0239,702.8072,-0.0655
13.0820,701.0449,-0.5286,-0.0240,702.8072,-0.0713
13.1022,701.0429,-0.5285,-0.0241,702.8229,-0.0677
13.1223,701.0413,-0.5282,-0.0242,702.8229,-0.0693
13.1424,701.0397,-0.5280,-0.0242,702.8229,-0.0672
13.1625,701.0380,-0.5277,-0.0243,702.8072,-0.0677
13.1826,701.0364,-0.5274,-0.0244,702.8072,-0.0637
13.2028,701.0348,-0.5271,-0.0244,702.8229,-0.0604
13.2229,701.0333,-0.5267,-0.0245,702.8229,-0.0671
13.2430,701.0318,-0.5265,-0.0246,702.8378,-0.0699
13.2631,701.0304,-0.5262,-0.0247,702.8378,-0.0709
13.2832,701.0290,-0.5260,-0.0247,702.8378,-0.0713
13.3034,701.0276,-0.5258,-0.0248,702.8378,-0.0744
13.3235,701.0262,-0.5256,-0.0249,702.8378,-0.0725
13.3436,701.0248,-0.5254,-0.0249,702.7912,-0.0744
13.3637,701.0232,-0.5252,-0.0250,702.7912,-0.0678
13.3838,701.0216,-0.5251,-0.0251,702.7912,-0.0768
13.4039,701.0201,-0.5249,-0.0252,702.8065,-0.0729
13.4240,701.0186,-0.5246,-0.0252,702.8065,-0.0676
13.4442,701.0171,-0.5242,-0.0253,702.8371,-0.0621
13.4643,701.0158,-0.5240,-0.0254,702.8371,-0.0751
13.4844,701.0145,-0.5238,-0.0254,702.8371,-0.0724
13.5045,701.0133,-0.5237,-0.0255,702.8521,-0.0789
13.5247,701.0121,-0.5235,-0.0256,702.8521,-0.0745
13.5448,701.0109,-0.5234,-0.0257,702.8521,-0.0817
13.5649,701.0097,-0.5234,-0.0257,702.8521,-0.0839
13.5851,701.0085,-0.5233,-0.0258,702.8521,-0.0775
13.6052,701.0074,-0.5231,-0.0259,702.8678,-0.0715
13.6253,701.0063,-0.5229,-0.0260,702.8678,-0.0802
13.6455,701.0053,-0.5228,-0.0260,702.8521,-0.0767
13.6656,701.0041,-0.5226,-0.0261,702.8521,-0.0714
13.6858,701.0030,-0.5224,-0.0262,702.8521,-0.0786
13.7059,701.0019,-0.5222,-0.0263,702.8678,-0.0756
13.7260,701.0009,-0.5220,-0.0263,702.8678,-0.0692
13.7461,700.9998,-0.5217,-0.0264,702.8678,-0.0768
13.7662,700.9988,-0.5215,-0.0265,702.8678,-0.0713
13.7864,700.9978,-0.5213,-0.0266,702.8678,-0.0699
13.8065,700.9968,-0.5210,-0.0266,702.8678,-0.0773
13.8266,700.9958,-0.5209,-0.0267,702.8678,-0.0791
13.8467,700.9949,-0.5206,-0.0268,702.8678,-0.0692
13.8668,700.9939,-0.5204,-0.0269,702.8678,-0.0758
13.8869,700.9927,-0.5201,-0.0269,702.8678,-0.0782
13.9070,700.9918,-0.5198,-0.0270,702.8678,-0.0727
13.9271,700.9908,-0.5197,-0.0271,702.8678,-0.0789
13.9473,700.9899,-0.5195,-0.0272,702.8521,-0.0748
13.9674,700.9889,-0.5193,-0.0272,702.8521,-0.0823
13.9875,700.9879,-0.5191,-0.0273,702.8521,-0.0750
14.0076,700.9868,-0.5189,-0.0274,702.8371,-0.0757
14.0277,700.9858,-0.5187,-0.0275,702.8371,-0.0793
14.0478,700.9848,-0.5187,-0.0275,702.8521,-0.0844
14.0679,700.9838,-0.5186,-0.0276,702.8521,-0.0832
14.0881,700.9829,-0.5186,-0.0277,702.8521,-0.0852
14.1082,700.9819,-0.5186,-0.0278,702.8521,-0.0880
14.1283,700.9810,-0.5188,-0.0278,702.8521,-0.0976
14.1484,700.9800,-0.5188,-0.0279,702.8521,-0.0879
14.1685,700.9791,-0.5188,-0.0280,702.8521,-0.0854
14.1886,700.9782,-0.5187,-0.0281,702.8521,-0.0854
14.2087,700.9770,-0.5186,-0.0281,702.8034,-0.0777
14.2289,700.9759,-0.5184,-0.0282,702.8034,-0.0739
14.2490,700.9747,-0.5181,-0.0283,702.8034,-0.0737
14.2691,700.9736,-0.5179,-0.0284,702.8034,-0.0756
14.2892,700.9725,-0.5177,-0.0284,702.8034,-0.0740
14.3093,700.9714,-0.5174,-0.0285,702.8183,-0.0707
14.3294,700.9704,-0.5170,-0.0286,702.8183,-0.0642
14.3495,700.9694,-0.5166,-0.0287,702.8183,-0.0719
14.3697,700.9683,-0.5162,-0.0287,702.8183,-0.0693
14.3898,700.9674,-0.5159,-0.0288,702.8183,-0.0711
14.4099,700.9664,-0.5156,-0.0289,702.8340,-0.0702
14.4300,700.9655,-0.5152,-0.0290,702.8340,-0.0717
14.4501,700.9647,-0.5149,-0.0290,702.8340,-0.0741
14.4702,700.9638,-0.5147,-0.0291,702.8340,-0.0810
14.4904,700.9629,-0.5144,-0.0292,702.8340,-0.0745
14.5105,700.9621,-0.5142,-0.0293,702.8493,-0.0807
14.5307,700.9614,-0.5140,-0.0293,702.8493,-0.0760
14.5508,700.9606,-0.5138,-0.0294,702.8493,-0.0785
14.5709,700.9598,-0.5137,-0.0295,702.8493,-0.0841
14.5910,700.9591,-0.5135,-0.0296,702.8493,-0.0859
14.6111,700.9584,-0.5134,-0.0296,702.8646,-0.0806
14.6312,700.9578,-0.5131,-0.0297,702.8646,-0.0722
14.6513,700.9571,-0.5129,-0.0298,702.8646,-0.0798
14.6717,700.9565,-0.5126,-0.0299,702.8646,-0.0717
14.6918,700.9557,-0.5123,-0.0300,702.8646,-0.0769
14.7119,700.9551,-0.5120,-0.0300,702.8800,-0.0738
14.7320,700.9546,-0.5116,-0.0301,702.8800,-0.0739
14.7521,700.9540,-0.5114,-0.0302,702.8646,-0.0809
14.7722,700.9535,-0.5111,-0.0303,702.8646,-0.0764
14.7923,700.9529,-0.5109,-0.0303,702.8493,-0.0801
14.8124,700.9522,-0.5107,-0.0304,702.8493,-0.0746
14.8326,700.9516,-0.5103,-0.0305,702.8493,-0.0718
14.8527,700.9509,-0.5100,-0.0306,702.8340,-0.0747
14.8728,700.9502,-0.5096,-0.0306,702.8340,-0.0751
14.8929,700.9495,-0.5093,-0.0307,702.8493,-0.0717
14.9130,700.9489,-0.5090,-0.0308,702.8493,-0.0775
14.9331,700.9483,-0.5087,-0.0309,702.8493,-0.0736
14.9532,700.9477,-0.5083,-0.0309,702.8646,-0.0703
14.9733,700.9472,-0.5079,-0.0310,702.8646,-0.0690
14.9935,700.9468,-0.5075,-0.0311,702.8493,-0.0780
15.0136,700.9462,-0.5073,-0.0312,702.8493,-0.0782
15.0337,700.9456,-0.5070,-0.0313,702.8493,-0.0778
15.0538,700.9451,-0.5067,-0.0313,702.8340,-0.0753
15.0740,700.9445,-0.5064,-0.0314,702.8340,-0.0740
15.0941,700.9439,-0.5061,-0.0315,702.8183,-0.0777
15.1142,700.9432,-0.5058,-0.0316,702.8183,-0.0780
15.1343,700.9425,-0.5056,-0.0316,702.8183,-0.0735
15.1544,700.9419,-0.5053,-0.0317,702.8183,-0.0750
15.1746,700.9412,-0.5050,-0.0318,702.8183,-0.0862
15.1947,700.9406,-0.5048,-0.0319,702.8340,-0.0775
15.2148,700.9400,-0.5047,-0.0319,702.8340,-0.0868
15.2349,700.9395,-0.5045,-0.0320,702.8340,-0.0799
15.2551,700.9390,-0.5043,-0.0321,702.8493,-0.0880
15.2752,700.9385,-0.5041,-0.0322,702.8493,-0.0776
15.2954,700.9381,-0.5039,-0.0322,702.7874,-0.0823
15.3155,700.9373,-0.5036,-0.0323,702.7874,-0.0772
15.3356,700.9366,-0.5032,-0.0324,702.7874,-0.0647
15.3557,700.9359,-0.5027,-0.0325,702.7874,-0.0694
15.3758,700.9352,-0.5023,-0.0325,702.7874,-0.0666
15.3959,700.9344,-0.5018,-0.0326,702.8027,-0.0670
15.4160,700.9338,-0.5013,-0.0327,702.8027,-0.0677
15.4361,700.9332,-0.5008,-0.0328,702.8027,-0.0679
15.4562,700.9326,-0.5004,-0.0328,702.8027,-0.0815
15.4764,700.9319,-0.5000,-0.0329,702.8027,-0.0705
15.4965,700.9314,-0.4995,-0.0330,702.8176,-0.0620
15.5166,700.9309,-0.4991,-0.0331,702.8176,-0.0747
15.5367,700.9304,-0.4986,-0.0332,702.8176,-0.0710
15.5568,700.9300,-0.4982,-0.0332,702.8176,-0.0752
15.5769,700.9295,-0.4978,-0.0333,702.8176,-0.0749
15.5971,700.9291,-0.4973,-0.0334,702.8333,-0.0664
15.6172,700.9288,-0.4967,-0.0335,702.8333,-0.0616
15.6373,700.9284,-0.4962,-0.0335,702.8333,-0.0708
15.6574,700.9282,-0.4957,-0.0336,702.8636,-0.0694
15.6775,700.9281,-0.4952,-0.0337,702.8636,-0.0610
15.6976,700.9280,-0.4948,-0.0338,702.8942,-0.0834
15.7178,700.9280,-0.4944,-0.0338,702.8942,-0.0832
15.7379,700.9280,-0.4942,-0.0339,702.8942,-0.0824
15.7580,700.9282,-0.4939,-0.0340,702.9398,-0.0853
15.7781,700.9285,-0.4935,-0.0341,702.9398,-0.0744
15.7983,700.9288,-0.4930,-0.0342,702.9555,-0.0674
15.8184,700.9291,-0.4924,-0.0342,702.9555,-0.0715
15.8385,700.9295,-0.4918,-0.0343,702.9555,-0.0665
15.8586,700.9300,-0.4912,-0.0344,702.9858,-0.0690
15.8787,700.9305,-0.4906,-0.0345,702.9858,-0.0714
15.8989,700.9311,-0.4900,-0.0346,703.0164,-0.0731
15.9190,700.9318,-0.4894,-0.0347,703.0164,-0.0711
15.9391,700.9326,-0.4888,-0.0347,703.0164,-0.0753
15.9592,700.9334,-0.4882,-0.0348,703.0314,-0.0707
15.9794,700.9342,-0.4877,-0.0349,703.0314,-0.0762
15.9995,700.9350,-0.4872,-0.0350,703.0471,-0.0790
16.0196,700.9359,-0.4865,-0.0351,703.0471,-0.0662
16.0399,700.9368,-0.4858,-0.0352,703.0471,-0.0661
16.0600,700.9379,-0.4852,-0.0352,703.0777,-0.0782
16.0801,700.9389,-0.4847,-0.0353,703.0777,-0.0784
16.1002,700.9400,-0.4842,-0.0354,703.0777,-0.0839
16.1203,700.9411,-0.4838,-0.0355,703.0777,-0.0796
16.1405,700.9422,-0.4832,-0.0356,703.0777,-0.0735
16.1606,700.9434,-0.4827,-0.0357,703.1080,-0.0777
16.1807,700.9447,-0.4821,-0.0358,703.1080,-0.0775
16.2008,700.9460,-0.4815,-0.0358,703.1236,-0.0711
16.2209,700.9473,-0.4810,-0.0359,703.1236,-0.0817
16.2410,700.9487,-0.4804,-0.0360,703.1236,-0.0804
16.2611,700.9504,-0.4798,-0.0361,703.1236,-0.0763
16.2813,700.9517,-0.4792,-0.0362,703.1236,-0.0771
16.3014,700.9531,-0.4785,-0.0363,703.1386,-0.0741
16.3215,700.9546,-0.4780,-0.0364,703.1386,-0.0794
16.3416,700.9560,-0.4774,-0.0365,703.1236,-0.0753
16.3617,700.9574,-0.4767,-0.0366,703.1236,-0.0674
16.3819,700.9588,-0.4759,-0.0367,703.1236,-0.0726
16.4020,700.9602,-0.4752,-0.0367,703.1236,-0.0672
16.4221,700.9616,-0.4745,-0.0368,703.1236,-0.0719
16.4422,700.9630,-0.4738,-0.0369,703.1236,-0.0728
16.4623,700.9644,-0.4733,-0.0370,703.1236,-0.0803
16.4824,700.9658,-0.4729,-0.0371,703.1236,-0.0830
16.5026,700.9672,-0.4725,-0.0372,703.1236,-0.0903
16.5227,700.9687,-0.4722,-0.0373,703.1236,-0.0883
16.5429,700.9701,-0.4718,-0.0373,703.1236,-0.0835
16.5630,700.9715,-0.4714,-0.0374,703.1236,-0.0851
16.5831,700.9729,-0.4710,-0.0375,703.1236,-0.0873
16.6032,700.9743,-0.4707,-0.0376,703.1080,-0.0915
16.6233,700.9756,-0.4703,-0.0377,703.1080,-0.0820
16.6435,700.9770,-0.4699,-0.0378,703.1080,-0.0826
16.6636,700.9783,-0.4694,-0.0379,703.1080,-0.0844
16.6837,700.9797,-0.4690,-0.0379,703.1080,-0.0798
16.7038,700.9810,-0.4684,-0.0380,703.1236,-0.0743
16.7239,700.9825,-0.4677,-0.0381,703.1236,-0.0753
16.7441,700.9839,-0.4670,-0.0382,703.1236,-0.0693
16.7642,700.9854,-0.4663,-0.0383,703.1236,-0.0718
16.7843,700.9868,-0.4657,-0.0384,703.1236,-0.0769
16.8044,700.9883,-0.4651,-0.0385,703.1386,-0.0671
16.8246,700.9898,-0.4644,-0.0385,703.1386,-0.0756
16.8447,700.9914,-0.4637,-0.0386,703.1692,-0.0725
16.8648,700.9931,-0.4630,-0.0387,703.1692,-0.0794
16.8850,700.9948,-0.4624,-0.0388,703.1692,-0.0749
16.9051,700.9965,-0.4616,-0.0389,703.1692,-0.0705
16.9254,700.9982,-0.4609,-0.0390,703.1692,-0.0728
16.9455,701.0000,-0.4602,-0.0391,703.1692,-0.0720
16.9657,701.0017,-0.4595,-0.0391,703.1692,-0.0733
16.9858,701.0034,-0.4587,-0.0392,703.1692,-0.0661
17.0059,701.0057,-0.4578,-0.0393,703.1846,-0.0716
17.0260,701.0075,-0.4570,-0.0394,703.1846,-0.0661
17.0461,701.0093,-0.4562,-0.0395,703.1846,-0.0670
17.0663,701.0112,-0.4553,-0.0396,703.1846,-0.0662
17.0864,701.0130,-0.4545,-0.0397,703.1846,-0.0673
